personal_number,first_name,family_name,age,sex,occupation,activity,partner_personal_number,family_id
2267966,Maria,Karlsson,51,Female,True,,3339227,64
3150987,Chelsea,Flynn,57,Female,True,,4287277,657
3006346,Tommy,Danielsen,58,Male,True,,6110694,1006
4555823,Thomas,Arvidsson,76,Male,True,,3404987,71
5978484,Gerd,Moen,82,Female,True,,6676443,47
5801137,William,Holmberg,60,Male,True,,4436039,262
6789796,Michelle,Olsson,29,Female,True,,5516511,25
8107976,Linn,Gustafsson,71,Female,True,,5417433,44
9327649,Carl,Halvorsen-Tangen,9,Male,True,Chess,,793
4327625,Ingeborg,Hays-Marks,24,Female,False,,1603412,596
9568711,Anita,Crawford,73,Female,True,,2122063,328
8116421,Michael,Strøm,26,Male,True,,5706807,184
1603412,Magnus,Dahlström-Nilsson,23,Male,False,,4327625,233
4134692,Gunnar,Bergström-Logan,17,Male,True,Basketball,,384
3683260,Matilda,Guerrero,70,Female,True,,1034502,201
9802940,Melissa,Johansson,47,Female,True,,1897395,17
6253820,Sergio,Arvidsson,57,Male,True,,8222279,71
2974528,Ingvar,Henderson-Silva,25,Male,False,,5851273,690
4678056,William,Allen,63,Male,True,,8956250,318
1484555,Phyllis,Phillips,63,Female,True,,7289587,97
4378850,Jenny,Andersson,32,Female,True,,6850067,96
3532894,William,Ramirez,41,Male,True,,5706586,725
7938345,Lars,Halvorsen-Salazar,22,Male,True,,5869259,768
4415663,Heather,Harris,80,Female,True,,9391717,57
6067947,Lene,Martin,56,Female,True,,1475481,570
3831520,Carla,Holm,76,Female,True,,4386684,322
8575773,Sherry,Wright,31,Female,True,,6623663,388
6754671,Danielle,Bakken,64,Female,True,,3076189,115
6617426,Laila,Bakken,63,Female,True,,4364126,115
4369952,Magne,Hartman,58,Male,True,,6888106,323
2427277,Lene,Levine,79,Female,True,,4154537,310
7698007,Peter,Karlsson,40,Male,True,,3098899,64
4470264,Eva,Bakken-Mendez,16,Female,True,,,115
1481128,Joshua,Isaksen,57,Male,True,,3100033,26
3107631,Rebecca,Evensen,61,Female,True,,3499294,438
9419947,Sverre,Amundsen,52,Male,True,,1621205,114
7581671,Isaac,Hill-Rose,22,Male,False,,3458371,486
9685271,Christian,Eriksson,48,Male,True,,4715451,249
6495704,Øyvind,Andersson,32,Male,True,,1050031,96
8648766,Joanna,Håkansson,42,Female,True,,5425399,334
1323480,Karl,Rice,56,Male,True,,4983836,749
3199674,Jeffrey,Næss,62,Male,True,,8609109,127
1693443,Michael,Isaksen-Mcdonald,24,Male,True,,3152541,26
7070538,Tanya,Jacobson,41,Female,True,,2988625,811
5893071,Christopher,Martinsen,27,Male,True,,6414436,195
5851273,Marissa,Ahmed-Solomon,21,Female,False,,2974528,616
1449375,Cynthia,Hubbard,64,Female,True,,9926200,419
5179908,Emma,Pettersson,74,Female,True,,7008674,16
7466450,Kjersti,Murray,38,Female,True,,3159304,409
7507828,Vidar,Harris,62,Male,True,,9157312,57
2313754,Oscar,Johnsson,73,Male,True,,2219951,671
9938599,Bertil,Cooper,69,Male,True,,9419191,332
3474761,Shane,Cardenas-Jönsson,20,Male,False,,4109072,906
6416546,Joshua,Marsh,78,Male,True,,7098092,857
6674189,Thomas,Garner,38,Male,True,,7867048,734
8658524,Melissa,Halvorsen,34,Female,True,,1270884,793
6578308,Christian,Karlsson-Moore,10,Male,True,Chess,,142
3350164,Matthew,Davis,46,Male,False,,4657856,122
1544286,Harry,Hanssen-Kristoffersen,15,Male,True,,,192
5746559,Dillon,Hubbard-Townsend,25,Male,True,,7727468,419
8303968,Ove,Perry,32,Male,True,,9519878,735
1076709,Cynthia,Sexton,66,Female,True,,1036674,1076
9942775,Ariel,Isaksen,71,Female,True,,7326373,26
4947245,John,Strand,31,Male,True,,8275529,35
9889969,Monica,Karlsen,70,Female,True,,2957312,74
6661827,Jon,Mckee,70,Male,True,,8659782,893
6274296,Dawn,Johannessen,63,Female,True,,2109433,251
1049607,Sara,Brekke-King,17,Female,True,Volleyball,,477
6923300,Magnus,Scott,58,Male,True,,1227652,632
1825205,Nina,Ross,77,Female,True,,1822420,505
9103096,Daniel,Salinas,58,Male,True,,7564569,179
1314612,Nicole,Johansson,34,Female,True,,5374943,17
8954921,Else,Engen,47,Female,True,,6821657,421
9261428,Henrik,Pedersen,56,Male,True,,8773601,191
5331108,Anna,Taylor,48,Female,True,,9297965,320
7802101,Jordan,Näslund-Oconnell,15,Male,True,Tennis,,487
9904240,Michael,Brown,32,Male,True,,4753054,215
5179251,Camilla,Davis,66,Female,True,,9472267,122
4002977,Steinar,Brown,70,Male,False,,1305418,215
4893560,Göran,Bakken-Mendez,17,Male,True,Football,,115
4206160,Anna,Rønning,78,Female,False,,8657499,689
3058982,Jennifer,Beck,33,Female,True,,1995827,862
1453492,Silje,Williams,57,Female,True,,8115885,140
5084937,Mikael,Sivertsen,62,Male,True,,2800281,540
7389862,Omar,Ek,66,Male,True,,1485638,744
8245800,Bjørn,Smith,77,Male,True,,4730101,18
9595598,Kåre,Pettersen,32,Male,True,,4879470,546
4546263,Samuel,Solheim,70,Male,True,,6122500,23
8555451,Austin,Hanssen-Kristoffersen,16,Male,True,Basketball,,192
2244500,Finn,Andersson,59,Male,True,,6274682,96
5260687,Maria,Ellingsen,62,Female,True,,8650960,42
3700691,Thomas,Berg,58,Male,True,,6145677,38
6135431,Zachary,Jenssen,26,Male,True,,2721317,33
8363509,Kurt,Haugland,71,Male,True,,8597140,21
3548163,Ole,Hill-Karlsson,19,Male,True,,9730550,1028
2719898,Linnéa,Ivarsson-Miller,10,Female,True,Football,,783
9511373,Egil,Erickson,60,Male,True,,8495690,1066
8424912,Berit,Griffith,46,Female,True,,8229710,1039
6469748,Lars,Franco,69,Male,True,,7824064,257
1438947,Camilla,Johansson,39,Female,True,,1639317,17
4254414,Roger,Ekman-Larsson,19,Male,True,,8257375,172
7522431,Jacob,Jørgensen,68,Male,True,,6237049,786
4052575,Kurt,Harrison,50,Male,True,,9650142,538
5869259,Ingrid,Cooper-Perez,21,Female,False,,7938345,332
4947998,Johan,Roberts,60,Male,True,,7251301,1067
3926572,Mats,Smith,48,Male,True,,4551268,18
3539987,Magnus,Bailey,53,Male,True,,9967391,109
1492573,Melissa,Ødegård,45,Female,True,,9603805,160
3076760,Lars,Forsberg,67,Male,True,,9527712,1068
3373758,Anne,Fletcher,68,Female,True,,4537901,448
9179504,Nils,Aguirre,59,Male,True,,6169750,399
2123665,Sheri,Carroll-Davis,14,Female,True,Football,,110
1799222,Billy,Karlsen,68,Male,True,,6998664,74
8052944,Gregory,Jönsson,57,Male,True,,7838224,906
7510157,Shannon,Moen,59,Female,True,,5143968,47
6088920,Maria,Banks,37,Female,True,,4074984,912
6227917,Geir,Johansen,71,Male,True,,6347605,414
5278780,Emily,Mcdonald,60,Female,True,,1321963,19
2366732,Terje,Gomez-Johansson,15,Male,True,Tennis,,763
5704255,Kerstin,Næss,41,Female,True,,1366721,127
6071313,Thea,Strömberg,72,Female,True,,5352198,595
4336967,Sydney,Clark-Frank,9,Female,True,Volleyball,,268
2726814,Arild,Gilbert,79,Male,True,,2666633,1072
6077319,Kim,Williamson,58,Female,True,,7576635,1078
4287277,Frank,Flynn,55,Male,True,,3150987,657
3783305,Martin,Phillips,27,Male,True,,3486349,97
3458371,Heather,Edvardsen-Karlsson,25,Female,True,,7581671,64
6676443,Richard,Moen,77,Male,True,,5978484,47
2406560,Beth,Larsen,30,Female,True,,2735250,158
5417433,Edvard,Gustafsson,64,Male,True,,8107976,44
8296084,Kristen,Huff,40,Female,True,,1473454,788
1672010,Grethe,Andersson-Holm,17,Female,True,Tennis,,96
5133362,Anders,Amundsen-Carlson,3,Male,True,,,675
3255939,Roger,Sjöström,50,Male,True,,8485455,624
8567304,Karen,Lozano,80,Female,True,,9571968,1040
5720789,Per,Johansson,37,Male,True,,3676395,17
2026022,Tracy,Rodriguez,36,Female,True,,2026313,290
4509275,Eduardo,Nilsson,35,Male,True,,1857007,233
3339227,Brendan,Amundsen,49,Male,True,,2267966,114
6548899,Melissa,Berntsen,43,Female,True,,7305042,664
2917188,Louise,Roos,71,Female,True,,7734794,488
6118726,Rut,Lawson,48,Female,True,,4664787,704
4752505,Ana,Andersson,48,Female,True,,6765698,96
1614193,Lisa,Klein-Nilsson,17,Female,True,Volleyball,,233
2122063,Alf,Crawford,81,Male,True,,9568711,328
5516511,Christian,Campbell,26,Male,True,,6789796,395
9712525,Matilda,Andersson-Oskarsson,11,Female,True,,,96
1034502,Frode,Guerrero,57,Male,True,,3683260,201
1897395,Daniel,Johansson,53,Male,True,,9802940,17
6850067,Kjell,Sanchez,41,Male,True,,4378850,308
6623663,Håkan,Engström,42,Male,True,,8575773,623
7289587,Sander,Phillips,64,Male,True,,1484555,97
3152541,Marie,Cox-Johnsen,21,Female,True,,1693443,668
9631105,Caitlin,Sandberg,67,Female,True,,5254586,614
1217609,Christina,Stanley,56,Female,True,,9989096,604
6271813,Hilde,Harrison,42,Female,True,,5712812,538
1968035,Inger,Singh,45,Female,True,,2531664,995
5425399,Lars,Pettersson,26,Male,True,,8648766,16
7134805,Anita,Johansson,62,Female,True,,9356353,17
2988625,Johan,Bäckström,48,Male,True,,7070538,555
3021088,Kjersti,Lyons,33,Female,True,,3214764,769
3159304,Dale,Nilsson,53,Male,True,,7466450,233
9391717,Andrew,Harris,82,Male,True,,4415663,57
3188499,Janet,Bakken,43,Female,True,,1141895,115
6811621,Autumn,Salazar,75,Female,True,,5778471,768
1270884,Philip,Morgan,35,Male,True,,8658524,533
6669558,April,Lunde-Mejia,10,Female,True,,,396
4109072,Joanne,Chavez-Hansson,22,Female,False,,3474761,252
6797737,Anne,Strøm,42,Female,True,,3797245,184
1779549,Paul,Graham-Haugland,23,Male,True,,4730425,812
7549805,Olof,Brekke-Karlsson,0,Male,True,,,279
1475481,Kyle,Martin,74,Male,True,,6067947,570
4386684,Brian,Holm,69,Male,True,,3831520,322
3076189,Markus,Bakken,62,Male,True,,6754671,115
7440565,Alan,Bøe-Young,19,Male,True,,1509602,526
5707709,Michael,Gulbrandsen-Strøm,15,Male,True,Tennis,,463
6636024,Jennifer,Medina-Rose,11,Female,True,,,486
2374269,Wendy,Rice,60,Female,True,,8760895,749
4364126,Carlos,Bakken,75,Male,True,,6617426,115
5374943,Andrew,Franco,43,Male,True,,1314612,257
3687191,Anna,Jensen-Stevens,15,Female,True,,,462
2165707,Jessica,Mahoney,48,Female,True,,6951780,952
6821657,Vincent,Linder,35,Male,True,,8954921,504
9297965,Randy,Harris,38,Male,False,,5331108,57
5127287,Anita,Richardson,54,Female,True,,6640973,155
4154537,Jerry,Levine,60,Male,True,,2427277,310
3624196,Stephen,Murphy-Preston,15,Male,True,Football,,221
2760114,Ole,Engen-Fuller,7,Male,True,Volleyball,,421
5823657,Tiffany,Eliasson,82,Female,True,,4036664,189
7727468,Jennifer,Drake-Svensson,24,Female,True,,5746559,618
7336166,Hege,Holmberg-Scott,10,Female,True,Basketball,,262
9730550,Amanda,Smith-Weeks,21,Female,False,,3548163,18
8233664,Robert,Greer-Löfgren,8,Male,True,Chess,,234
6837238,Ingrid,Holm,39,Female,True,,8827579,322
3499294,Nicholas,Evensen,66,Male,True,,3107631,438
4538890,Anette,Schmidt,35,Female,True,,5346366,601
7885157,Jessica,Nelson,44,Female,True,,7250016,387
9926200,Stig,Hubbard,57,Male,True,,1449375,419
1995827,Nils,Franco,48,Male,True,,3058982,257
8882507,Hanna,Oliver,70,Female,True,,8350337,431
7008674,Karl,Pettersson,70,Male,True,,5179908,16
4969453,Nicholas,Smith-Williams,3,Male,True,,,18
1036674,Aaron,Sexton,64,Male,True,,1076709,1076
8229710,Nicholas,Rodriguez,45,Male,True,,8424912,290
2918625,Cathrine,Becker,81,Female,True,,1794223,205
1639317,Frode,Russo,46,Male,True,,1438947,970
7326373,Magne,Isaksen,81,Male,True,,9942775,26
5922151,Ragnhild,Wright,62,Female,True,,5818722,388
8257375,Maria,Delgado-Tran,25,Female,True,,4254414,658
9603805,Kjell,Sivertsen,50,Male,True,,1492573,540
7941920,Caroline,Carroll,82,Female,True,,9397524,110
2307949,Christina,Simonsen,70,Female,True,,8583315,1025
4913150,Paul,Halvorsen-Melton,14,Male,True,Football,,793
9468452,Kayla,Kristiansson,59,Female,True,,1621799,838
9838674,Kathleen,Thomassen,35,Female,True,,6746008,196
6049078,Andreas,French-Hernandez,2,Male,True,,,457
4074984,Robert,Miller,40,Male,True,,6088920,101
4730425,Berit,Hagen-Reid,24,Female,False,,1779549,36
2957312,Dustin,Karlsen,67,Male,True,,9889969,74
1366721,John,Howell,34,Male,True,,5704255,123
2109433,Lars,Johannessen,67,Male,True,,6274296,251
4081914,Joyce,Griffith-Rodriguez,0,Female,True,,,1039
9147420,Anna,Melton,31,Female,True,,6718009,615
1509602,Sofie,Jennings-Mathisen,25,Female,True,,7440565,214
1136868,Matthew,Davis-Maldonado,24,Male,True,,8166974,569
3266886,Richard,Christensen-Svensson,11,Male,True,,,86
8600301,David,Hubbard-Pettersson,20,Male,False,,1093277,419
2735250,Michael,Harris,51,Male,True,,2406560,57
1473454,Henrik,Robinson,29,Male,True,,8296084,178
8764151,Kristen,Jensen,42,Female,True,,7519928,274
2026313,Arne,Carpenter,38,Male,True,,2026022,885
1822420,Edward,Ross,71,Male,True,,1825205,505
9472267,Christian,Davis,73,Male,True,,5179251,122
5207556,Marte,Dennis,47,Female,True,,4964206,662
7305042,Jason,Miller,34,Male,True,,6548899,101
9618444,Margareta,Karlsson-Vaughn,14,Female,True,,,864
5214532,Heidi,Bakke,78,Female,True,,1389774,105
5744056,Douglas,Larsson-Perez,10,Male,True,Football,,172
4664787,Erik,Weber,30,Male,True,,6118726,516
2170204,Karen,Svensson,30,Female,True,,7710773,618
6765698,Jerry,Jenssen,32,Male,True,,4752505,33
8166974,Gabrielle,Eriksson-Shepherd,19,Female,False,,1136868,249
6833469,Lillemor,Pettersson,64,Female,True,,2983080,16
6288872,Yolanda,Andersson-Helland,16,Female,True,Volleyball,,410
8657499,Stein,Rønning,55,Male,True,,4206160,689
9332948,Richard,Bøe-Estrada,16,Male,True,American football,,613
4945621,Anthony,Jönsson-Vik,11,Male,True,Tennis,,906
8115885,Jose,Williams,74,Male,True,,1453492,140
1093277,Hanna,Henriksen-Jennings,21,Female,True,,8600301,926
6823869,Mary,Olsson,67,Female,True,,3682692,25
5712812,Thomas,Pettersen,50,Male,True,,6271813,546
6130568,Jennifer,Carroll-Nyström,12,Female,True,Tennis,,110
8650960,Per,Ellingsen,78,Male,True,,5260687,42
5389555,Tomas,Haug-Jackson,25,Male,True,,9970161,248
4537901,Tomas,Fletcher,70,Male,True,,3373758,448
9970161,Solveig,Henriksson-Lie,19,Female,False,,5389555,606
1148886,Gro,Bowman,69,Female,True,,8773356,483
5011212,Joshua,Hernandez-Svendsen,4,Male,True,,,176
8485020,Erica,Åkesson,48,Female,True,,1287196,11
5143968,Matthew,Moen,63,Male,True,,7510157,47
9642034,Eva,Brooks,76,Female,True,,7959716,76
8757297,Brandy,Olsen,74,Female,True,,4112898,339
3362326,Agnes,Alexander,67,Female,True,,1659947,946
1708010,Katherine,Thomas,72,Female,True,,6409983,585
2738616,Keith,Johansson-Mosley,21,Male,False,,5264926,348
5125092,Tone,Söderberg,29,Female,True,,9367043,778
1792304,Maria,Esparza,29,Female,True,,1435553,886
9240753,Karoline,Kelly,38,Female,True,,6606820,659
6439259,Catherine,Blomqvist,40,Female,True,,7433628,918
2868318,Jill,Flowers,50,Female,True,,3481559,272
5264926,Angela,Escobar-Johansson,18,Female,False,American football,2738616,392
1321963,Corey,Mcdonald,58,Male,True,,5278780,19
3151374,Andrew,Gulbrandsen-Moore,19,Male,False,,5060910,142
2531664,Ryan,Haugen,31,Male,True,,1968035,292
3214764,Victor,Andresen,48,Male,True,,3021088,343
8491618,Catharina,Cain,65,Female,True,,8505049,485
5352198,Gunnar,Strömberg,61,Male,True,,6071313,595
7576635,Nils,Williamson,56,Male,True,,6077319,1078
5060910,Eivor,Månsson-Navarro,18,Female,False,Tennis,3151374,815
1141895,Kyle,Larson,50,Male,True,,3188499,435
4870894,Anne,Holm-Hopkins,13,Female,True,Tennis,,322
2761174,Marianne,Strøm,38,Female,True,,5602455,184
3797245,Mikael,Gulbrandsen,41,Male,True,,6797737,463
9153915,Inga-Lill,Berge-Price,8,Female,True,Volleyball,,41
1405530,Hailey,Roth,28,Female,True,,4358460,627
9477782,Jamie,Bowen,78,Female,True,,5135348,1080
3662069,Kristina,James,78,Female,True,,3802412,518
5941730,Lisa,Kelly,36,Female,True,,1360320,659
9511752,James,Håkansson-Persson,8,Male,True,Tennis,,53
1545955,Brandon,Bakke-Mårtensson,20,Male,True,,4210033,105
6951780,Joshua,Cook,40,Male,True,,2165707,371
8381401,Megan,Weaver,77,Female,True,,5944917,722
7098948,Thomas,Bender-Smith,17,Male,True,,,18
9571968,Jonas,Lozano,63,Male,True,,8567304,1040
2498843,Helen,Nunez-Silva,14,Female,True,Tennis,,617
7734794,Ronald,Roos,81,Male,False,,2917188,488
6640973,Joshua,Navarro,39,Male,False,,5127287,815
5254586,Olav,Sandberg,64,Male,True,,9631105,614
9311265,Emilie,Sweeney,35,Female,True,,9460300,370
2638716,Tiffany,Spencer,55,Female,True,,8284577,608
8918893,David,Olsson-Sjögren,21,Male,False,,9395856,610
5847948,Knut,Gulbrandsen-Skoglund,17,Male,True,American football,,1052
9989096,Timothy,Stanley,76,Male,True,,1217609,604
9356353,Peter,Johansson,75,Male,True,,7134805,17
5778471,Alexander,Salazar,72,Male,True,,6811621,768
8185589,Elisabeth,Ødegård,55,Female,True,,9524822,160
8760895,Randall,Rice,66,Male,True,,2374269,749
2268285,Hanne,Flores-Lundgren,11,Female,True,Tennis,,148
8827579,Trond,Gilbert,34,Male,True,,6837238,1072
5346366,Stig,Goodman,32,Male,True,,4538890,863
5031080,Therese,Richardson,55,Female,True,,2419011,155
7250016,Leif,Sjöberg,36,Male,True,,7885157,517
4210033,Margareta,Bøe-Stewart,18,Female,False,Volleyball,1545955,61
4487582,Maria,Ortiz,53,Female,True,,3891009,294
4103602,Emily,Andreassen,66,Female,True,,7975411,188
4998281,Mary,Andersson,39,Female,True,,8127385,96
4121863,Sally,Martinsen-Pennington,16,Female,True,,,195
9395856,Kayla,Holm-Samuelsson,21,Female,True,,8918893,322
1870196,Ivan,Cook-Jones,24,Male,True,,2350117,371
6746008,Eric,Velez,30,Male,True,,9838674,1081
4036664,Erling,Eliasson,55,Male,True,,5823657,189
3046340,Aud,Logan,53,Female,True,,7586674,642
8350337,Frode,Oliver,59,Male,True,,8882507,431
6718009,Gunnar,Halvorsen,37,Male,True,,9147420,793
2156894,Molly,Berry,67,Female,True,,6257923,710
9881517,Jeffrey,Beard-Fuller,22,Male,True,,6709721,956
8226732,Cecilia,Johnson,45,Female,True,,7838849,124
1794223,Roar,Becker,65,Male,True,,2918625,205
2350117,Catherine,Boström-Reyes,20,Female,False,,1870196,467
8353196,Kirsten,Olsson-Rodriguez,15,Female,True,Football,,25
5818722,Richard,Wright,72,Male,True,,5922151,388
1826002,Hilde,Ruiz,35,Female,True,,3336680,962
8385711,Susan,Campbell,58,Female,True,,8538473,395
7784778,Björn,Hale-Williams,6,Male,True,Basketball,,1053
9397524,Ivar,Carroll,58,Male,True,,7941920,110
7519928,Jeffrey,Reed,32,Male,True,,8764151,949
9804217,Ashley,Castro-Larsson,10,Female,True,Basketball,,172
4549678,Kristen,Tran,54,Female,True,,5061855,865
9945038,Steven,Hedberg-Jensen,25,Male,True,,5054735,274
7351322,Marte,Garcia,39,Female,True,,5662348,222
8587807,Amber,Lindström-Watson,12,Female,True,Basketball,,683
4443176,Sebastian,Aronsson-Gulbrandsen,17,Male,True,,,1050
5432675,Lori,Persson,30,Female,True,,9315797,53
9583322,Lena,Hardin-Holmberg,13,Female,True,,,284
1760358,Cassandra,Marks,74,Female,True,,3568184,982
7159368,Vicki,Anderson-Haug,2,Female,True,,,248
5917764,Rut,Jonsson,46,Female,True,,9537143,527
5556977,Barbara,Karlsen-Phillips,16,Female,True,Tennis,,97
3902044,Claudia,Mckee,31,Female,True,,8654113,893
8583315,Erik,Simonsen,75,Male,True,,2307949,1025
1518710,Michael,Karlsson-Knutsen,19,Male,True,,1131990,64
1731338,Jennie,Johansson,79,Female,True,,2813848,17
4472564,Karl,Lilja-Mckee,22,Male,False,,3705593,893
6521287,Laura,Svendsen,61,Female,True,,8764741,176
6245698,Crystal,Smith,50,Female,True,,1093065,18
8361392,Catherine,Holm,72,Female,True,,5881342,322
4964206,Jakob,Scott,51,Male,True,,5207556,632
7710773,Tyler,Christensen,49,Male,True,,2170204,86
4529092,Thomas,Holland-Nilsen,21,Male,False,,9857443,694
6709721,Cassandra,Björklund-Persson,19,Female,False,,9881517,53
8915678,Rita,Karlsen,74,Female,True,,6536683,74
1287196,Pär,Jackson,33,Male,True,,8485020,3
1353435,Marie,Edvardsen,38,Female,True,,8203938,511
1621799,Johan,Kristiansson,63,Male,True,,9468452,838
9367043,Michael,Zimmerman,34,Male,True,,5125092,368
1389774,Kjell,Bakke,78,Male,True,,5214532,105
2983080,Benjamin,Pettersson,61,Male,True,,6833469,16
1435553,Sindre,Schultz,53,Male,True,,1792304,442
3682692,Paul,Olsson,71,Male,True,,6823869,25
4549494,Stian,Boström-Larsson,9,Male,True,,,356
9798766,Emilie,Ødegård,26,Female,True,,1448471,160
6606820,Holger,Morris,45,Male,True,,9240753,564
5054735,Vilde,Kim-Madsen,24,Female,False,,9945038,255
8722992,Åsa,Jacobsen,62,Female,True,,7586482,31
8674905,Renee,Nilsson,75,Female,True,,5713530,233
3079282,Rachel,Hansson,42,Female,True,,2260774,252
7433628,Robert,Christensen,35,Male,True,,6439259,86
8773356,Jan,Bowman,79,Male,True,,1148886,483
